visualPlayerId,assetName,loadoutIndex,elementIndex,blendIndex,baseBlend,barycentricBlend,blend_json
8835,AmesMichael_8835,1,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8837,HornThaddeus_8837,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8838,BoydTandyTevin_8838,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8841,YoungerRonald_8841,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8844,FarleyTamar_8844,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8847,HoltonTrevor_8847,0,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8854,TempleAndrew_8854,0,0,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
8854,TempleAndrew_8854,0,1,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
8854,TempleAndrew_8854,0,2,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
8854,TempleAndrew_8854,0,3,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
8854,TempleAndrew_8854,0,4,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
8854,TempleAndrew_8854,0,5,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
8854,TempleAndrew_8854,0,6,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
8854,TempleAndrew_8854,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8855,MooneyPatrick_8855,1,13,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8856,CloudAnderson_8856,0,0,0,1.0,0,"{""baseBlend"": 1.0}"
8856,CloudAnderson_8856,0,1,0,1.0,0,"{""baseBlend"": 1.0}"
8856,CloudAnderson_8856,0,2,0,1.0,0,"{""baseBlend"": 1.0}"
8856,CloudAnderson_8856,0,3,0,1.0,0,"{""baseBlend"": 1.0}"
8856,CloudAnderson_8856,0,4,0,1.0,0,"{""baseBlend"": 1.0}"
8856,CloudAnderson_8856,0,5,0,1.0,0,"{""baseBlend"": 1.0}"
8856,CloudAnderson_8856,0,6,0,1.0,0,"{""baseBlend"": 1.0}"
8859,BlackDesmond_8859,1,5,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8862,YoungerSean_8862,1,4,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8865,TraxellMax_8865,1,4,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8869,MarshallMarcus_8869,1,4,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8871,WrightChester_8871,1,5,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8872,GrimesFelipe_8872,1,5,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8874,ThomasJaivian_8874,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8880,TobeZachary_8880,0,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8884,TuiotiTeitum_8884,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8885,TullisMalik_8885,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8888,TurnerMaurice_8888,0,0,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
8888,TurnerMaurice_8888,0,1,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
8888,TurnerMaurice_8888,0,2,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
8888,TurnerMaurice_8888,0,3,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
8888,TurnerMaurice_8888,0,4,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
8888,TurnerMaurice_8888,0,5,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
8888,TurnerMaurice_8888,0,6,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
8888,TurnerMaurice_8888,1,8,0,0.800000011920929,0.800000011920929,"{""barycentricBlend"": 0.800000011920929, ""baseBlend"": 0.800000011920929}"
8890,VaileaIIFatafehi_8890,1,33,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8894,StewartJaCorey_8894,1,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8895,VereenJuice_8895,1,7,0,0.800000011920929,0.800000011920929,"{""barycentricBlend"": 0.800000011920929, ""baseBlend"": 0.800000011920929}"
8899,WadeDylan_8899,1,7,0,0.800000011920929,0.800000011920929,"{""barycentricBlend"": 0.800000011920929, ""baseBlend"": 0.800000011920929}"
8901,ButlerDJ_8901,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8926,McCourtAnthony_8926,0,0,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
8926,McCourtAnthony_8926,0,1,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
8926,McCourtAnthony_8926,0,2,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
8926,McCourtAnthony_8926,0,3,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
8926,McCourtAnthony_8926,0,4,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
8926,McCourtAnthony_8926,0,5,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
8926,McCourtAnthony_8926,0,6,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
8926,McCourtAnthony_8926,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8929,HigginsDre_8929,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8932,PadgettHeath_8932,0,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8933,DouglasLane_8933,0,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8940,YeldonDarren_8940,1,22,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8941,ShafferChad_8941,0,0,0,1.0,0,"{""baseBlend"": 1.0}"
8941,ShafferChad_8941,0,1,0,1.0,0,"{""baseBlend"": 1.0}"
8941,ShafferChad_8941,0,2,0,1.0,0,"{""baseBlend"": 1.0}"
8941,ShafferChad_8941,0,3,0,1.0,0,"{""baseBlend"": 1.0}"
8941,ShafferChad_8941,0,4,0,1.0,0,"{""baseBlend"": 1.0}"
8941,ShafferChad_8941,0,5,0,1.0,0,"{""baseBlend"": 1.0}"
8941,ShafferChad_8941,0,6,0,1.0,0,"{""baseBlend"": 1.0}"
8943,WashingtonJrJeRico_8943,0,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8944,WashingtonChristian_8944,1,8,0,0.800000011920929,0.800000011920929,"{""barycentricBlend"": 0.800000011920929, ""baseBlend"": 0.800000011920929}"
8955,WhiteMcClainJaylon_8955,1,6,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8957,ParkerKJ_8957,0,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8960,MajorMalik_8960,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8963,OrrRoddy_8963,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8964,EastonDavid_8964,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8974,McCabeShea_8974,0,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8978,GreenDevelle_8978,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8980,ReddickDevon_8980,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8983,StapleyConnor_8983,0,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8985,StapletonJonah_8985,0,0,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
8985,StapletonJonah_8985,0,1,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
8985,StapletonJonah_8985,0,2,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
8985,StapletonJonah_8985,0,3,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
8985,StapletonJonah_8985,0,4,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
8985,StapletonJonah_8985,0,5,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
8985,StapletonJonah_8985,0,6,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
8986,LivingsTodd_8986,0,0,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
8986,LivingsTodd_8986,0,1,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
8986,LivingsTodd_8986,0,2,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
8986,LivingsTodd_8986,0,3,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
8986,LivingsTodd_8986,0,4,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
8986,LivingsTodd_8986,0,5,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
8986,LivingsTodd_8986,0,6,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
8991,MartinMitchell_8991,1,22,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8994,PolkShane_8994,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8995,DumontWilliam_8995,0,0,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
8995,DumontWilliam_8995,0,1,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
8995,DumontWilliam_8995,0,2,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
8995,DumontWilliam_8995,0,3,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
8995,DumontWilliam_8995,0,4,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
8995,DumontWilliam_8995,0,5,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
8995,DumontWilliam_8995,0,6,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
8995,DumontWilliam_8995,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
8998,DavisDimo_8998,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9001,HillOmar_9001,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9005,JoyceEthan_9005,1,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9007,PleasantKemba_9007,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9010,HendersonRaheem_9010,0,0,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9010,HendersonRaheem_9010,0,1,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9010,HendersonRaheem_9010,0,2,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9010,HendersonRaheem_9010,0,3,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9010,HendersonRaheem_9010,0,4,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9010,HendersonRaheem_9010,0,5,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9010,HendersonRaheem_9010,0,6,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9014,HamptonDayo_9014,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9017,AllisonZachary_9017,0,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9018,FontanaLance_9018,0,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9022,BoothCameron_9022,1,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9036,WilliamsMarcus_9036,0,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9039,BishopNoah_9039,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9041,WilsonElijah_9041,1,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9042,KochKyle_9042,1,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9045,SmithRandallHenry_9045,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9047,FryePaul_9047,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9048,CloudSammie_9048,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9051,ArthurCade_9051,0,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9053,BillingsMarcus_9053,0,0,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
9053,BillingsMarcus_9053,0,1,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
9053,BillingsMarcus_9053,0,2,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
9053,BillingsMarcus_9053,0,3,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
9053,BillingsMarcus_9053,0,4,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
9053,BillingsMarcus_9053,0,5,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
9053,BillingsMarcus_9053,0,6,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
9054,WeaverJermal_9054,0,0,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9054,WeaverJermal_9054,0,1,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9054,WeaverJermal_9054,0,2,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9054,WeaverJermal_9054,0,3,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9054,WeaverJermal_9054,0,4,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9054,WeaverJermal_9054,0,5,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9054,WeaverJermal_9054,0,6,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9056,JohnsonElbert_9056,1,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9058,IvoryMatthew_9058,0,0,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9058,IvoryMatthew_9058,0,1,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9058,IvoryMatthew_9058,0,2,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9058,IvoryMatthew_9058,0,3,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9058,IvoryMatthew_9058,0,4,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9058,IvoryMatthew_9058,0,5,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9058,IvoryMatthew_9058,0,6,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9058,IvoryMatthew_9058,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9065,WoodyardJrRobert_9065,1,5,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9068,YoungMakhilyn_9068,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9070,CanadaChase_9070,0,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9071,BeasleyIIJae_9071,0,0,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9071,BeasleyIIJae_9071,0,1,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9071,BeasleyIIJae_9071,0,2,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9071,BeasleyIIJae_9071,0,3,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9071,BeasleyIIJae_9071,0,4,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9071,BeasleyIIJae_9071,0,5,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9071,BeasleyIIJae_9071,0,6,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9071,BeasleyIIJae_9071,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9080,HowdinDion_9080,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9081,LawAJ_9081,1,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9085,MerrittWalkerRio_9085,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9088,LewisJereck_9088,0,0,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9088,LewisJereck_9088,0,1,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9088,LewisJereck_9088,0,2,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9088,LewisJereck_9088,0,3,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9088,LewisJereck_9088,0,4,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9088,LewisJereck_9088,0,5,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9088,LewisJereck_9088,0,6,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9090,BolanHarrison_9090,1,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9091,WheelerTyrus_9091,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9093,WrightTrevonn_9093,1,5,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9097,FultonJrTerrence_9097,0,0,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
9097,FultonJrTerrence_9097,0,1,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
9097,FultonJrTerrence_9097,0,2,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
9097,FultonJrTerrence_9097,0,3,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
9097,FultonJrTerrence_9097,0,4,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
9097,FultonJrTerrence_9097,0,5,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
9097,FultonJrTerrence_9097,0,6,0,1.0,2.0,"{""barycentricBlend"": 2.0, ""baseBlend"": 1.0}"
9099,HowellTavien_9099,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9100,HabbartJack_9100,0,0,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9100,HabbartJack_9100,0,1,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9100,HabbartJack_9100,0,2,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9100,HabbartJack_9100,0,3,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9100,HabbartJack_9100,0,4,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9100,HabbartJack_9100,0,5,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9100,HabbartJack_9100,0,6,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9100,HabbartJack_9100,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9102,TurnerTariq_9102,0,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9103,RamseyLuke_9103,0,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9107,SinclairPaul_9107,1,7,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9110,DeRiccoEvan_9110,1,22,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9126,HardyLangston_9126,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9129,AlstonMax_9129,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9134,BayTravis_9134,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9146,HortonZyere_9146,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9147,IamaleavaNico_9147,1,12,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9154,InnissBrandon_9154,0,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9159,TurnerBishop_9159,0,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9169,MizellAidan_9169,0,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9175,TanuvasaKeanu_9175,1,6,0,0.800000011920929,0.800000011920929,"{""barycentricBlend"": 0.800000011920929, ""baseBlend"": 0.800000011920929}"
9182,WrightLaVell_9182,1,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9196,BaileyKadin_9196,1,8,0,0.800000011920929,0.800000011920929,"{""barycentricBlend"": 0.800000011920929, ""baseBlend"": 0.800000011920929}"
9197,WilliamsJordyn_9197,0,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9197,WilliamsJordyn_9197,1,0,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9197,WilliamsJordyn_9197,1,1,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9197,WilliamsJordyn_9197,1,2,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9197,WilliamsJordyn_9197,1,3,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9197,WilliamsJordyn_9197,1,4,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9197,WilliamsJordyn_9197,1,5,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9197,WilliamsJordyn_9197,1,6,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9199,RapidsLandon_9199,0,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9202,AnthonyHarrisonJJ_9202,1,0,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9202,AnthonyHarrisonJJ_9202,1,1,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9202,AnthonyHarrisonJJ_9202,1,2,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9202,AnthonyHarrisonJJ_9202,1,3,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9202,AnthonyHarrisonJJ_9202,1,4,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9202,AnthonyHarrisonJJ_9202,1,5,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9202,AnthonyHarrisonJJ_9202,1,6,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9210,LyonsTrae_9210,0,8,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9212,TaylorJaKobe_9212,0,22,0,0.5,0.5,"{""barycentricBlend"": 0.5, ""baseBlend"": 0.5}"
9214,HydeTyson_9214,0,0,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9214,HydeTyson_9214,0,1,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9214,HydeTyson_9214,0,2,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9214,HydeTyson_9214,0,3,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9214,HydeTyson_9214,0,4,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9214,HydeTyson_9214,0,5,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9214,HydeTyson_9214,0,6,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9215,DoddDeclan_9215,0,0,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9215,DoddDeclan_9215,0,1,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9215,DoddDeclan_9215,0,2,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
9215,DoddDeclan_9215,0,3,0,1.0,1.0,"{""barycentricBlend"": 1.0, ""baseBlend"": 1.0}"
